forecast_date,target,target_end_date,location,type,quantile,value
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.7,43.567
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.75,49
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.8,55
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.85,61
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.9,72.633
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.95,89.65
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.975,106
2020-06-07,2 day ahead inc death,2020-06-09,13,quantile,0.99,130.98
2020-06-07,2 day ahead inc death,2020-06-09,13,point,NA,28
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.01,2193
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.025,2196
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.05,2200
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.1,2207
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.15,2213
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.2,2217
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.25,2220
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.3,2224
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.35,2228
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.4,2231
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.45,2237
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.5,2242
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.55,2246
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.6,2252
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.65,2257
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.7,2263
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.75,2273
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.8,2280.6
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.85,2289.617
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.9,2301
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.95,2317
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.975,2338.158
2020-06-07,2 day ahead cum death,2020-06-09,13,quantile,0.99,2369.98
2020-06-07,2 day ahead cum death,2020-06-09,13,point,NA,2242
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.01,2
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.025,3
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.05,5.35
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.1,9
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.15,12
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.2,15
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.25,17
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.3,21
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.35,22
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.4,25
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.45,27
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.5,30
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.55,32
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.6,35
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.65,40
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.7,44
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.75,47
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.8,52
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.85,59
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.9,69
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.95,88.65
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.975,98.633
2020-06-07,3 day ahead inc death,2020-06-10,13,quantile,0.99,117.327
2020-06-07,3 day ahead inc death,2020-06-10,13,point,NA,30
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.01,2204.337
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.025,2211.842
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.05,2220
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.1,2230
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.15,2237
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.2,2245
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.25,2252
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.3,2257
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.35,2262
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.4,2267.467
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.45,2274
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.5,2279
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.55,2284.517
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.6,2291
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.65,2295
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.7,2303
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.75,2310
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.8,2318.6
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.85,2331
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.9,2348.633
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.95,2371.3
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.975,2392.317
2020-06-07,3 day ahead cum death,2020-06-10,13,quantile,0.99,2413
2020-06-07,3 day ahead cum death,2020-06-10,13,point,NA,2279
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.01,1.337
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.025,3
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.05,4
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.1,9
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.15,11
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.2,14
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.25,17
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.3,20
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.35,23
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.4,26
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.45,28
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.5,31
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.55,34
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.6,37
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.65,41.55
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.7,46
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.75,51
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.8,58
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.85,63
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.9,75.633
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.95,94
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.975,113
2020-06-07,4 day ahead inc death,2020-06-11,13,quantile,0.99,128.97
2020-06-07,4 day ahead inc death,2020-06-11,13,point,NA,31
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.01,2225.337
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.025,2239.367
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.05,2246.7
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.1,2258
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.15,2266
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.2,2272
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.25,2280
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.3,2286
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.35,2293.45
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.4,2300
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.45,2307.483
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.5,2312
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.55,2320.517
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.6,2328.533
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.65,2337
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.7,2346.567
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.75,2355
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.8,2367
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.85,2380.617
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.9,2398.633
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.95,2423.3
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.975,2451.158
2020-06-07,4 day ahead cum death,2020-06-11,13,quantile,0.99,2484.327
2020-06-07,4 day ahead cum death,2020-06-11,13,point,NA,2312
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.01,1.337
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.025,4
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.05,6
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.1,9
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.15,11
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.2,13.4
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.25,16
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.3,18
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.35,20.45
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.4,22.467
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.45,25
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.5,28
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.55,30
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.6,32.533
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.65,36
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.7,39
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.75,45
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.8,49
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.85,56.617
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.9,70
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.95,88
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.975,108.633
2020-06-07,5 day ahead inc death,2020-06-12,13,quantile,0.99,126.317
2020-06-07,5 day ahead inc death,2020-06-12,13,point,NA,28
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.01,2244.367
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.025,2260
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.05,2267.35
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.1,2278
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.15,2290
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.2,2298
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.25,2309
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.3,2317
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.35,2327
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.4,2335
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.45,2341
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.5,2347
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.55,2355
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.6,2363
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.65,2372
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.7,2380.567
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.75,2390
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.8,2404
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.85,2421
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.9,2444
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.95,2484
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.975,2516.633
2020-06-07,5 day ahead cum death,2020-06-12,13,quantile,0.99,2565.653
2020-06-07,5 day ahead cum death,2020-06-12,13,point,NA,2347
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.01,2
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.025,3
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.05,5
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.1,8
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.15,12
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.2,14
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.25,17
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.3,20
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.35,22
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.4,25
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.45,28
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.5,31
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.55,34
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.6,39
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.65,42
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.7,47
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.75,52
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.8,60
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.85,67.617
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.9,81
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.95,99
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.975,118.317
2020-06-07,6 day ahead inc death,2020-06-13,13,quantile,0.99,141.307
2020-06-07,6 day ahead inc death,2020-06-13,13,point,NA,31
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.01,2263.673
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.025,2277.683
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.05,2292.35
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.1,2307.367
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.15,2319.383
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.2,2330
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.25,2340
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.3,2350
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.35,2361.45
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.4,2369.467
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.45,2376
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.5,2384
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.55,2391
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.6,2400
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.65,2412
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.7,2424
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.75,2436.583
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.8,2453.6
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.85,2471.233
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.9,2499
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.95,2540.65
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.975,2576.317
2020-06-07,6 day ahead cum death,2020-06-13,13,quantile,0.99,2623
2020-06-07,6 day ahead cum death,2020-06-13,13,point,NA,2384
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.01,2.337
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.025,4
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.05,6
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.1,9
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.15,12
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.2,14
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.25,17
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.3,19
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.35,22
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.4,26
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.45,28
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.5,31
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.55,34
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.6,39
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.65,43
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.7,46
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.75,51.583
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.8,57.6
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.85,67.617
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.9,79
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.95,96
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.975,113.158
2020-06-07,7 day ahead inc death,2020-06-14,13,quantile,0.99,138.653
2020-06-07,7 day ahead inc death,2020-06-14,13,point,NA,31
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.01,2289
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.025,2302
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.05,2317
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.1,2333.367
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.15,2348
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.2,2362
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.25,2375.417
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.3,2385
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.35,2392
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.4,2403
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.45,2412
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.5,2420.5
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.55,2430
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.6,2441
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.65,2452.55
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.7,2463.567
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.75,2477.583
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.8,2499.6
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.85,2522
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.9,2553.633
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.95,2596
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.975,2640.317
2020-06-07,7 day ahead cum death,2020-06-14,13,quantile,0.99,2673.327
2020-06-07,7 day ahead cum death,2020-06-14,13,point,NA,2420.5
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.01,2
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.025,4
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.05,6
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.1,9
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.15,11
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.2,14
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.25,16
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.3,19
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.35,21
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.4,25
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.45,27
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.5,30
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.55,35
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.6,39.533
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.65,45
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.7,51
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.75,58
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.8,67
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.85,76
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.9,89.633
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.95,112.65
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.975,139.475
2020-06-07,8 day ahead inc death,2020-06-15,13,quantile,0.99,163.663
2020-06-07,8 day ahead inc death,2020-06-15,13,point,NA,30
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.01,2311.347
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.025,2332.367
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.05,2342
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.1,2361.367
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.15,2378.383
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.2,2393.4
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.25,2405
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.3,2415.433
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.35,2426
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.4,2437
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.45,2451.483
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.5,2465.5
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.55,2475
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.6,2483
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.65,2496
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.7,2509
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.75,2527
