forecast_date,target,target_end_date,location,type,quantile,value
2020-05-31,18 day ahead inc death,2020-06-18,13,quantile,0.95,72.65
2020-05-31,18 day ahead inc death,2020-06-18,13,quantile,0.975,92.475
2020-05-31,18 day ahead inc death,2020-06-18,13,quantile,0.99,109
2020-05-31,18 day ahead inc death,2020-06-18,13,point,NA,25
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.01,2418.337
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.025,2455.842
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.05,2489.7
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.1,2520.367
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.15,2541.383
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.2,2562
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.25,2580
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.3,2596
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.35,2607
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.4,2621.467
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.45,2637
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.5,2651.5
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.55,2662.517
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.6,2688.533
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.65,2705
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.7,2725
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.75,2744.583
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.8,2772.2
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.85,2802.617
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.9,2835.633
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.95,2890.65
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.975,2925.158
2020-05-31,18 day ahead cum death,2020-06-18,13,quantile,0.99,2964.327
2020-05-31,18 day ahead cum death,2020-06-18,13,point,NA,2651.5
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.01,2
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.025,3
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.05,5
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.1,7
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.15,10
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.2,12
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.25,14
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.3,16
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.35,19
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.4,21
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.45,23
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.5,25
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.55,27
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.6,30
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.65,32
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.7,35.567
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.75,39
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.8,44
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.85,50
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.9,60
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.95,74.65
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.975,87
2020-05-31,19 day ahead inc death,2020-06-19,13,quantile,0.99,98.327
2020-05-31,19 day ahead inc death,2020-06-19,13,point,NA,25
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.01,2429.337
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.025,2480
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.05,2512.35
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.1,2544
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.15,2569
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.2,2589.4
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.25,2607
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.3,2622
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.35,2636
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.4,2652
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.45,2667
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.5,2680
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.55,2699.517
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.6,2718
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.65,2736
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.7,2756
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.75,2774.583
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.8,2805
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.85,2837.233
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.9,2871.633
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.95,2924
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.975,2960.792
2020-05-31,19 day ahead cum death,2020-06-19,13,quantile,0.99,2995.327
2020-05-31,19 day ahead cum death,2020-06-19,13,point,NA,2680
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.01,2
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.025,4
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.05,6
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.1,9
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.15,11
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.2,13
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.25,15
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.3,17
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.35,19
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.4,21
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.45,23
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.5,25
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.55,27.517
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.6,31
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.65,34
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.7,37
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.75,42
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.8,46
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.85,52
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.9,60
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.95,76.65
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.975,88.158
2020-05-31,20 day ahead inc death,2020-06-20,13,quantile,0.99,101.663
2020-05-31,20 day ahead inc death,2020-06-20,13,point,NA,25
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.01,2459.357
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.025,2501.683
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.05,2531.7
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.1,2570.733
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.15,2594.383
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.2,2616.4
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.25,2631
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.3,2648
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.35,2660
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.4,2683
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.45,2701.483
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.5,2717
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.55,2732
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.6,2747.533
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.65,2769
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.7,2790
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.75,2811
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.8,2838.6
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.85,2871.617
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.9,2908.633
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.95,2961.95
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.975,2994
2020-05-31,20 day ahead cum death,2020-06-20,13,quantile,0.99,3036.96
2020-05-31,20 day ahead cum death,2020-06-20,13,point,NA,2717
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.01,2
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.025,3
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.05,4
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.1,7
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.15,9
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.2,12
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.25,14
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.3,16
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.35,18
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.4,20
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.45,22
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.5,25
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.55,27
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.6,30
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.65,33
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.7,37
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.75,41
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.8,46
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.85,52
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.9,59
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.95,74
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.975,92.158
2020-05-31,21 day ahead inc death,2020-06-21,13,quantile,0.99,109.663
2020-05-31,21 day ahead inc death,2020-06-21,13,point,NA,25
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.01,2471.347
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.025,2519.683
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.05,2554
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.1,2596
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.15,2620
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.2,2640
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.25,2658
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.3,2674.433
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.35,2690.45
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.4,2711
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.45,2728
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.5,2747
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.55,2763
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.6,2783.533
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.65,2803
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.7,2825
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.75,2844.583
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.8,2869
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.85,2907
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.9,2948.267
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.95,3000
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.975,3040.158
2020-05-31,21 day ahead cum death,2020-06-21,13,quantile,0.99,3071.653
2020-05-31,21 day ahead cum death,2020-06-21,13,point,NA,2747
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.01,3
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.025,4
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.05,6
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.1,8
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.15,9
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.2,12
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.25,14
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.3,16
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.35,18.45
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.4,21
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.45,23
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.5,25
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.55,28
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.6,30
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.65,33
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.7,37
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.75,41
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.8,46.6
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.85,53
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.9,62
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.95,78.65
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.975,92
2020-05-31,22 day ahead inc death,2020-06-22,13,quantile,0.99,108.663
2020-05-31,22 day ahead inc death,2020-06-22,13,point,NA,25
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.01,2501.01
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.025,2532.842
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.05,2570.7
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.1,2617.367
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.15,2644.767
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.2,2668
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.25,2684.417
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.3,2699
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.35,2723
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.4,2743
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.45,2760
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.5,2776
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.55,2797.517
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.6,2819.533
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.65,2835
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.7,2855
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.75,2879
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.8,2906
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.85,2939
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.9,2984.267
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.95,3030.6
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.975,3085.475
2020-05-31,22 day ahead cum death,2020-06-22,13,quantile,0.99,3118.663
2020-05-31,22 day ahead cum death,2020-06-22,13,point,NA,2776
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.01,1.337
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.025,3
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.05,4
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.1,7
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.15,10
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.2,12
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.25,14
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.3,16
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.35,17
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.4,19
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.45,21
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.5,23
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.55,26
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.6,28
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.65,30
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.7,33
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.75,37
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.8,43
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.85,50
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.9,56
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.95,68.65
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.975,82
2020-05-31,23 day ahead inc death,2020-06-23,13,quantile,0.99,99.98
2020-05-31,23 day ahead inc death,2020-06-23,13,point,NA,23
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.01,2513.357
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.025,2550.525
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.05,2594.05
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.1,2640.367
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.15,2671
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.2,2692
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.25,2708.417
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.3,2728
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.35,2751
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.4,2769
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.45,2786
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.5,2805.5
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.55,2828
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.6,2843.533
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.65,2867
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.7,2885
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.75,2909
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.8,2943
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.85,2973.617
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.9,3015.633
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.95,3069.3
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.975,3115.158
2020-05-31,23 day ahead cum death,2020-06-23,13,quantile,0.99,3149.643
2020-05-31,23 day ahead cum death,2020-06-23,13,point,NA,2805.5
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.01,2
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.025,3
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.05,6
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.1,8
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.15,10
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.2,12
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.25,14
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.3,16
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.35,18
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.4,21
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.45,23
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.5,25
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.55,27
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.6,29
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.65,32
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.7,35
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.75,39
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.8,44
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.85,50
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.9,59
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.95,72
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.975,83.158
2020-05-31,24 day ahead inc death,2020-06-24,13,quantile,0.99,104.327
2020-05-31,24 day ahead inc death,2020-06-24,13,point,NA,25
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.01,2527.337
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.025,2576.525
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.05,2612.35
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.1,2661.733
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.15,2693.383
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.2,2715.4
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.25,2734
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.3,2758.433
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.35,2780.45
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.4,2796
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.45,2818.483
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.5,2837
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.55,2858.517
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.6,2878
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.65,2899.55
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.7,2914
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.75,2942.583
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.8,2972
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.85,3005
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.9,3054
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.95,3112
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.975,3145.475
2020-05-31,24 day ahead cum death,2020-06-24,13,quantile,0.99,3192.327
2020-05-31,24 day ahead cum death,2020-06-24,13,point,NA,2837
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.01,2
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.025,4
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.05,5
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.1,8
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.15,10
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.2,13
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.25,14
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.3,16
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.35,18
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.4,20
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.45,22.483
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.5,24
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.55,27
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.6,30
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.65,33
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.7,38
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.75,42
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.8,47
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.85,52
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.9,60
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.95,75
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.975,87.158
2020-05-31,25 day ahead inc death,2020-06-25,13,quantile,0.99,107.99
2020-05-31,25 day ahead inc death,2020-06-25,13,point,NA,24
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.01,2550
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.025,2595.842
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.05,2626.35
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.1,2678.367
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.15,2719
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.2,2744
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.25,2765
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.3,2789
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.35,2807
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.4,2827
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.45,2849.483
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.5,2872
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.55,2889.517
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.6,2911.533
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.65,2931.55
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.7,2947
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.75,2977.583
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.8,3005.6
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.85,3041
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.9,3089
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.95,3142.65
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.975,3189.475
2020-05-31,25 day ahead cum death,2020-06-25,13,quantile,0.99,3243
2020-05-31,25 day ahead cum death,2020-06-25,13,point,NA,2872
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.01,1
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.025,2
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.05,4
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.1,7
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.15,10
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.2,12
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.25,14
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.3,16
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.35,18
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.4,20
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.45,23
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.5,25
2020-05-31,26 day ahead inc death,2020-06-26,13,quantile,0.55,27
